Security Code,Date,Opening Price,High Sale Price,Low Sale Price,Closing Price,Total Volume Traded
ZCNH,8/10/2015,10.4,10.4,10.4,10.4,300
ZCNH,7/10/2015,10.34,10.34,10.34,10.34,0
ZCNH,6/10/2015,10.34,10.34,10.34,10.34,0
ZCNH,5/10/2015,10.34,10.34,10.34,10.34,0
ZCNH,2/10/2015,10.34,10.34,10.34,10.34,0
ZCNH,1/10/2015,10.34,10.34,10.34,10.34,0
ZCNH,30/09/2015,10.34,10.34,10.34,10.34,0
ZCNH,29/09/2015,10.34,10.34,10.34,10.34,0
ZCNH,28/09/2015,10.34,10.34,10.34,10.34,0
ZCNH,25/09/2015,10.34,10.34,10.34,10.34,0
ZCNH,24/09/2015,10.34,10.34,10.34,10.34,0
ZCNH,23/09/2015,10.34,10.34,10.34,10.34,0
ZCNH,22/09/2015,10.34,10.34,10.34,10.34,0
ZCNH,21/09/2015,10.34,10.34,10.34,10.34,0
ZCNH,18/09/2015,10.34,10.34,10.34,10.34,0
ZCNH,17/09/2015,10.34,10.34,10.34,10.34,500
ZCNH,16/09/2015,10.61,10.61,10.61,10.61,0
ZCNH,15/09/2015,10.61,10.61,10.61,10.61,0
ZCNH,14/09/2015,10.61,10.61,10.61,10.61,0
ZCNH,11/09/2015,10.61,10.61,10.61,10.61,0
ZCNH,10/09/2015,10.61,10.61,10.61,10.61,0
ZCNH,9/09/2015,10.61,10.61,10.61,10.61,0
ZCNH,8/09/2015,10.61,10.61,10.61,10.61,0
ZCNH,7/09/2015,0,0,0,0,0
ZCNH,4/09/2015,10.61,10.61,10.61,10.61,0
ZCNH,3/09/2015,0,0,0,0,0
ZCNH,2/09/2015,10.61,10.61,10.61,10.61,300
ZCNH,1/09/2015,0,0,0,0,0
ZCNH,31/08/2015,10.33,10.34,10.33,10.34,1500
ZCNH,28/08/2015,0,0,0,0,0
ZCNH,27/08/2015,10.31,10.31,10.31,10.31,150
ZCNH,26/08/2015,10.2,10.3,10.2,10.3,2560
ZCNH,25/08/2015,10.19,10.19,10.19,10.19,150
ZCNH,24/08/2015,10.17,10.18,10.17,10.18,4341
ZCNH,21/08/2015,0,0,0,0,0
ZCNH,20/08/2015,0,0,0,0,0
ZCNH,19/08/2015,0,0,0,0,0
ZCNH,18/08/2015,0,0,0,0,0
ZCNH,17/08/2015,0,0,0,0,0
ZCNH,14/08/2015,10.06,10.06,10.06,10.06,300
ZCNH,13/08/2015,10,10,10,10,5000
ZCNH,12/08/2015,10.42,10.42,10.42,10.42,0
ZCNH,11/08/2015,10.42,10.42,10.42,10.42,0
ZCNH,10/08/2015,10.42,10.42,10.42,10.42,0
ZCNH,7/08/2015,10.44,10.44,10.42,10.42,1500
ZCNH,6/08/2015,10.42,10.42,10.42,10.42,0
ZCNH,5/08/2015,10.42,10.42,10.42,10.42,240
ZCNH,4/08/2015,10.4,10.4,10.4,10.4,500
ZCNH,3/08/2015,10.49,10.49,10.49,10.49,0
ZCNH,30/07/2015,10.49,10.49,10.49,10.49,190
ZCNH,29/07/2015,10.44,10.44,10.44,10.44,500
ZCNH,28/07/2015,10.55,10.55,10.55,10.55,450
ZCNH,21/06/2016,9.74,9.74,9.74,9.74,0
ZCNH,16/06/2016,9.74,9.74,9.74,9.74,62
ZCNH,10/06/2016,9.66,9.66,9.66,9.66,0
ZCNH,15/07/2016,9.34,9.34,9.34,9.34,0
ZCNH,14/07/2016,9.34,9.34,9.34,9.34,100
ZCNH,13/07/2016,9.37,9.37,9.37,9.37,0
ZCNH,12/07/2016,9.37,9.37,9.37,9.37,5330
ZCNH,8/07/2016,9.58,9.58,9.58,9.58,0
ZCNH,5/07/2016,9.58,9.58,9.58,9.58,0
ZCNH,30/06/2016,9.58,9.58,9.58,9.58,500
ZCNH,29/06/2016,9.74,9.74,9.74,9.74,0
ZCNH,27/06/2016,9.74,9.74,9.74,9.74,0
ZCNH,14/06/2016,9.66,9.66,9.66,9.66,0
ZCNH,2/06/2016,9.57,9.57,9.57,9.57,0
ZCNH,19/05/2016,9.57,9.57,9.57,9.57,0
ZCNH,18/05/2016,9.57,9.57,9.57,9.57,0
ZCNH,13/05/2016,9.57,9.57,9.57,9.57,0
ZCNH,5/05/2016,9.57,9.57,9.57,9.57,0
ZCNH,2/05/2016,9.57,9.57,9.57,9.57,0
ZCNH,29/04/2016,9.57,9.57,9.57,9.57,300
ZCNH,27/04/2016,9.54,9.54,9.54,9.54,0
ZCNH,21/04/2016,9.54,9.54,9.54,9.54,0
ZCNH,19/04/2016,9.54,9.54,9.54,9.54,0
ZCNH,15/04/2016,9.54,9.54,9.54,9.54,0
ZCNH,13/04/2016,10.13,10.13,10.13,10.13,0
ZCNH,12/04/2016,10.13,10.13,10.13,10.13,0
ZCNH,7/04/2016,10.13,10.13,10.13,10.13,0
ZCNH,31/03/2016,10.13,10.13,10.13,10.13,0
ZCNH,17/02/2016,10.2,10.2,10.2,10.2,0
